# Execution time is the total time spent inside the callee
caller identifier id,caller label,callee identifier id,callee label,calls,execution time(ticks),execution time(ticks)_std,execution time(μs),execution time(μs)_std
172,_Parser._end_capture,92,=,5322,21716297.1,138738.5199476074,8043.073,51.384637017632365
175,_Parser._is_white_space,92,=,34760,32398276.1,179912.51219409355,11999.361518518519,66.6342637755902
176,_Parser._is_digit,92,=,15708,14140364.1,99469.63062050093,5237.171888888889,36.840603933518864
177,_Parser._is_end_of_text,92,=,1,891.0,55.0655112235943,0.33,0.020394633786516406
179,_HashIndexTable.add,43,lambda-43,598,2019869.7,35487.15873471919,748.0998888888889,13.14339212397007
179,_HashIndexTable.add,66,list.set,598,5597459.3,55412.59154370489,2073.133074074074,20.523182053224033
179,_HashIndexTable.add,94,<,598,4458390.3,60905.86069898541,1651.2556666666667,22.55772618480941
179,_HashIndexTable.add,98,&,598,4775584.4,62763.323311427186,1768.7349629629632,23.24567530052859
179,_HashIndexTable.add,182,_HashIndexTable._hash_slot_for,598,20823152.0,125093.01484810933,7712.2785185185185,46.3307462400405
180,_HashIndexTable.get,65,list.get,2,11176.3,9693.020848446633,4.13937037037037,3.5900077216469013
180,_HashIndexTable.get,88,-,2,14136.8,1801.5913900888029,5.2358518518518515,0.6672560704032603
180,_HashIndexTable.get,98,&,2,10087.6,979.1168093316492,3.7361481481481484,0.36263585530801823
180,_HashIndexTable.get,182,_HashIndexTable._hash_slot_for,2,49245.0,6426.511978556199,18.238888888888887,2.380189621687481
181,_HashIndexTable._string_hash,80,str.length,600,157959.5,6931.510897040376,58.50351851851852,2.5672262581631022
181,_HashIndexTable._string_hash,89,*,600,4734981.3,61030.936518509225,1753.6967777777777,22.604050562410823
182,_HashIndexTable._hash_slot_for,68,list.length,600,163774.3,8495.072758277063,60.657148148148146,3.14632324380632
182,_HashIndexTable._hash_slot_for,88,-,600,4661401.6,65217.474512022556,1726.4450370370369,24.154620189637985
182,_HashIndexTable._hash_slot_for,98,&,600,7122172.5,74691.36416473778,2637.8416666666667,27.66346820916214
182,_HashIndexTable._hash_slot_for,181,_HashIndexTable._string_hash,600,5951036.6,60654.496188094636,2204.0876296296296,22.464628217812827
183,_HashIndexTable.init,105,empty_vec,157,78249581.7,349028.47222376015,28981.326555555555,129.26980452731857
184,_JsonArray.add,92,=,2793,8906988.1,72394.98321518087,3298.8844814814815,26.812956746363284
184,_JsonArray.add,110,Vector.append,2793,166172108.4,598419.7954629646,61545.225333333336,221.63696128257948
185,_JsonArray.size,121,Vector.size,1,7245.8,944.8844875098977,2.6836296296296296,0.3499572175962584
189,_JsonArray.init,127,Vector.init,553,983810.4,20448.583485621224,364.3742222222222,7.573549439118972
190,_JsonNumber.init-values,92,=,712,1791227.9,44630.25545630159,663.4177407407407,16.52972424307466
194,_JsonObject.add,92,=,1196,3431686.5,44741.62702674099,1270.995,16.570972972867036
194,_JsonObject.add,110,Vector.append,1196,195163852.1,747278.136267735,72282.90818518518,276.7696800991611
194,_JsonObject.add,121,Vector.size,598,4790398.8,59593.432620858744,1774.2217777777778,22.071641711429166
194,_JsonObject.add,179,_HashIndexTable.add,598,42734366.4,162626.14116995907,15827.54311111111,60.23190413702188
195,_JsonObject.get,92,=,4,9037.4,763.8878672188805,3.347185185185185,0.2829214323032891
195,_JsonObject.get,108,Vector.at,2,24947.3,3008.1201876184896,9.239740740740741,1.114118588006848
195,_JsonObject.get,200,_JsonObject.index_of,2,158300.4,19178.792625408434,58.629777777777775,7.10325652792905
200,_JsonObject.index_of,92,=,2,2201.3,325.87648612706977,0.8152962962962964,0.1206949948618777
200,_JsonObject.index_of,93,!=,2,16377.4,2141.9041307358175,6.065703703703703,0.7932978261984509
200,_JsonObject.index_of,108,Vector.at,2,31687.2,2593.387331778957,11.736,0.9605138265847989
200,_JsonObject.index_of,180,_HashIndexTable.get,2,94984.3,14459.960402872186,35.17937037037037,5.355540889952661
201,_JsonObject.init,127,Vector.init,314,496632.6,12463.14399972554,183.938,4.615979259157608
201,_JsonObject.init,183,_HashIndexTable.init,157,78480320.4,339908.3407283116,29066.785333333337,125.89197804752283
