# Execution time is the total time spent inside the callee
caller identifier id,caller label,callee identifier id,callee label,calls,execution time(ticks),execution time(ticks)_std,execution time(μs),execution time(μs)_std
176,_Planner_projection_test,94,<,2000,366752985.6,2077789.5686712374,135834.43911111113,769.5516921004584
176,_Planner_projection_test,95,<=,1001,5792995.3,61297.355503273764,2145.553814814815,22.702724260471765
176,_Planner_projection_test,108,Vector.at,1998,25450372.3,217471.55204086585,9426.063814814815,80.54501927439476
176,_Planner_projection_test,110,Vector.append,1000,75373300.6,1363188.961356363,27916.037259259258,504.88480050235665
176,_Planner_projection_test,127,Vector.init,1,865.9,34.363230042406784,0.3207037037037037,0.012727122237928438
176,_Planner_projection_test,166,_Planner.change,4,10555381334.2,52118075.71351943,3909400.494148148,19302.991005007196
176,_Planner_projection_test,174,_Planner.init,1,1111.4,359.02915876305264,0.4116296296296297,0.1329737625048343
176,_Planner_projection_test,209,_AbstractConstraint.init,2000,1520517.9,39858.93660860035,563.1547777777778,14.762569114296426
176,_Planner_projection_test,220,_BinaryConstraint.init,1000,989764.0,19237.653440446855,366.57925925925923,7.125056829795131
176,_Planner_projection_test,221,_UnaryConstraint.init-values,1000,967818792.2,4553791.66382776,358451.40451851854,1686.5895051213927
176,_Planner_projection_test,231,_UnaryConstraint.init,1000,743364.4,28932.499079572674,275.3201481481482,10.715740399841732
176,_Planner_projection_test,236,_ScaleConstraint.init-values,1000,647868445.0,2591693.7231692313,239951.27592592593,959.8865641367523
176,_Planner_projection_test,242,_ScaleConstraint.init,1000,587911.1,17820.760731296094,217.74485185185185,6.600281752331886
176,_Planner_projection_test,244,_Variable.init-values,2002,813329847.0,3840250.6311935163,301233.2766666667,1422.3150485901913
176,_Planner_projection_test,247,_Variable.init,2002,3320417.1,38182.13212030767,1229.784111111111,14.141530414928768
180,_Strength.init-values,137,Dictionary.at,8,650963.4,26158.111561486217,241.09755555555557,9.688189467217118
181,_Strength.same_as,92,=,3,11412.9,9687.11644619312,4.226999999999999,3.587820905997452
182,_Strength.stronger,94,<,6011,5526325.1,47939.823733180456,2046.7870740740739,17.755490271548318
183,_Strength.weaker,96,>,12006,10758225.4,75632.36995695211,3984.527925925926,28.011988872945228
185,_Strength.weakest,183,_Strength.weaker,10006,14833063.2,115523.39581573945,5493.72711111111,42.78644289471831
187,_Strength_of,137,Dictionary.at,3008,151906527.0,467516.73580109,56261.676666666666,173.1543465929963
188,_create_strength_table,139,Dictionary.at_put,8,1019007.8,41088.309649493145,377.41029629629634,15.21789246277524
188,_create_strength_table,148,Dictionary.init,1,406664.2,18611.731443536253,150.61637037037036,6.89323386797639
189,lambda,139,Dictionary.at_put,8,726234.8,33775.438228642466,268.97585185185187,12.509421566163876
189,lambda,180,_Strength.init-values,8,672016.9,26624.025623682937,248.89514814814817,9.86075023099368
189,lambda,186,_Strength.init,8,6341.8,284.76464890003086,2.3488148148148147,0.10546838848149291
190,_create_strength_constants,112,Vector.for_each,1,1698446.8,62666.67676356764,629.0543703703704,23.20988028280283
190,_create_strength_constants,146,Dictionary.get_keys,1,1120824.5,35740.214147592764,415.12018518518516,13.237116350960283
190,_create_strength_constants,148,Dictionary.init,1,319352.9,12385.922373489406,118.27885185185185,4.587378656847928
191,_AbstractConstraint.init-strength,187,_Strength_of,3006,153643502.6,468451.27455662424,56905.000962962964,173.50047205800897
193,_AbstractConstraint.add_constraint,157,_Planner.incremental_add,3006,3608549065.1,10865484.814655336,1336499.6537407406,4024.253635057532
193,_AbstractConstraint.add_constraint,212,_BinaryConstraint.add_to_graph,1000,71334868.5,407449.8838280925,26420.321666666667,150.907364380775
193,_AbstractConstraint.add_constraint,223,_UnaryConstraint.add_to_graph,1006,25241725.1,1286727.7542046804,9348.787074074075,476.5658348906224
193,_AbstractConstraint.add_constraint,237,_ScaleConstraint.add_to_graph,1000,401687786.8,2283282.370008705,148773.25437037039,845.6601370402611
194,_AbstractConstraint.destroy_constraint,158,_Planner.incremental_remove,5,2743977096.3,14381991.60929288,1016287.8134444446,5326.663558997363
