Function object uid, Function label, calls, execution time(μs)
43313, int[>], 1, 1
44337, int[>], 1, 1
45361, int[+], 1, 1
46385, int[<], 1, 2
49457, int[+], 1, 1
1328, int[%], 1, 3
2352, int[+], 1, 1
3376, int[+], 1, 6
5424, int[+], 1, 1
6448, int[+], 1, 0
7472, int[>], 1, 1
8496, int[>=], 1, 0
9520, int[+], 1, 1
10544, int[<], 1, 0
11568, int[>], 1, 1
12592, int[<], 1, 1
13616, int[>], 1, 1
15664, int[<], 1, 2
16688, int[>], 1, 1
17712, int[<], 1, 1
18736, int[>], 1, 1
19760, int[<], 1, 1
20784, int[<], 1, 1
22832, int[<], 1, 3
23856, int[>], 1, 0
26928, int[+], 1, 1
27952, int[<], 1, 1
28976, int[<], 1, 1
30000, int[<], 1, 1
31024, int[<], 1, 1
32048, int[>], 1, 1
33072, int[+], 1, 1
34096, int[<], 1, 1
35120, int[<], 1, 0
36144, int[<], 1, 0
37168, int[>], 1, 0
39216, int[>], 1, 1
40240, int[>], 1, 1
41264, lambda-41, 1, 2
42288, int[<], 1, 1
43312, int[+], 1, 1
44336, int[+], 1, 1
45360, int[+], 1, 1
47408, lambda-41, 1, 1
48432, lambda-41, 1, 3
49456, int[+], 1, 1
1327, int[&], 1, 1
303, lambda-41, 1, 2
2351, int[*], 1, 0
3375, int[+], 1, 5
4399, lambda-41, 1, 1
5423, int[+], 1, 1
6447, int[+], 1, 1
7471, int[+], 1, 1
8495, int[>], 1, 1
9519, int[<], 1, 1
10543, int[>], 1, 1
11567, int[<], 1, 1
12591, int[>], 1, 1
13615, int[<], 1, 0
14639, lambda-41, 1, 1
16687, int[<], 1, 0
17711, int[>], 1, 1
18735, int[<], 1, 1
19759, int[>], 1, 0
20783, int[>], 1, 0
21807, lambda-41, 1, 2
22831, int[<], 1, 0
23855, int[>=], 1, 0
24879, lambda-41, 1, 4
25903, lambda-41, 1, 1
26927, int[<], 1, 2
27951, int[>], 1, 0
28975, int[>], 1, 0
29999, int[>], 1, 0
31023, int[>], 1, 1
32047, int[<], 1, 1
33071, int[<], 1, 4
34095, int[>], 1, 1
35119, int[>], 1, 0
36143, int[>], 1, 1
37167, int[<], 1, 1
38191, lambda-41, 1, 2
39215, int[+], 1, 1
40239, int[+], 1, 3
41263, int[<], 1, 1
42287, int[>], 1, 1
43311, int[+], 1, 1
44335, int[+], 1, 1
45359, int[<], 1, 4
46383, lambda-41, 1, 3
48431, int[<], 1, 1
49455, int[<], 1, 6
1326, int[+], 1, 1
302, int[<], 1, 1
2350, Ball[init-values], 1, 126
3374, Ball[bounce], 50, 2315
4398, int[neg], 1, 1
5422, int[<], 1, 2
6446, int[<], 1, 2
7470, int[+], 1, 0
8494, int[+], 1, 1
10542, int[<], 1, 1
11566, int[>], 1, 1
12590, int[+], 1, 1
13614, int[>], 1, 1
14638, int[<], 1, 1
15662, lambda-41, 1, 2
16686, int[>], 1, 1
17710, int[<], 1, 1
18734, int[>], 1, 1
19758, int[<], 1, 1
20782, int[<], 1, 0
21806, int[<], 1, 1
22830, int[>], 1, 1
23854, int[>], 1, 0
24878, int[<], 1, 0
25902, int[<], 1, 0
27950, int[<], 1, 0
28974, int[<], 1, 1
29998, int[<], 1, 0
31022, int[+], 1, 1
32046, int[>], 1, 1
34094, int[+], 1, 0
35118, int[+], 1, 1
36142, int[<], 1, 0
37166, int[>], 1, 1
39214, int[+], 1, 0
40238, int[<], 1, 2
41262, int[>], 1, 1
42286, int[+], 1, 1
43310, int[<], 1, 2
44334, int[<], 1, 2
46382, int[<], 1, 1
47406, lambda-41, 1, 1
48430, int[>], 1, 1
1325, int[*], 1, 1
2349, int[<], 1, 1
3373, int[<], 1, 2
4397, int[>=], 1, 1
7469, int[<], 1, 2
8493, int[+], 1, 1
9517, lambda-41, 1, 1
10541, int[>], 1, 1
11565, int[+], 1, 1
12589, int[+], 1, 1
13613, int[+], 1, 1
14637, int[>], 1, 1
15661, int[<], 1, 0
16685, int[+], 1, 1
17709, int[>], 1, 1
18733, int[+], 1, 0
19757, int[>], 1, 1
20781, int[>], 1, 1
21805, int[>], 1, 1
22829, int[<], 1, 1
23853, int[+], 1, 1
24877, int[>], 1, 1
25901, int[>], 1, 1
26925, lambda-41, 1, 1
27949, int[>], 1, 1
28973, int[>], 1, 1
29997, int[>], 1, 1
31021, int[<], 1, 2
32045, int[+], 1, 1
33069, lambda-41, 1, 4
34093, int[<], 1, 3
35117, int[+], 1, 0
36141, int[>], 1, 1
37165, int[+], 1, 1
38189, lambda-41, 1, 4
39213, int[<], 1, 2
41261, int[<], 1, 1
42285, int[+], 1, 1
45357, lambda-41, 1, 1
46381, int[>], 1, 1
47405, int[<], 1, 0
48429, int[neg], 1, 1
49453, lambda-41, 1, 3
1324, int[%], 1, 1
300, lambda-41, 1, 3
4396, int[<], 1, 1
5420, lambda-41, 1, 1
6444, lambda-41, 1, 2
8492, int[<], 1, 2
9516, int[<], 1, 1
10540, int[+], 1, 0
11564, int[<], 1, 3
12588, int[<], 1, 4
13612, int[+], 1, 0
14636, int[<], 1, 0
15660, int[>], 1, 0
16684, int[+], 1, 1
17708, int[+], 1, 0
18732, int[+], 1, 1
19756, int[+], 1, 0
20780, int[+], 1, 0
21804, int[<], 1, 1
22828, int[>], 1, 0
23852, int[+], 1, 1
24876, int[<], 1, 0
25900, int[<], 1, 0
26924, int[<], 1, 0
27948, int[+], 1, 1
28972, int[+], 1, 1
29996, int[+], 1, 3
32044, int[+], 1, 0
33068, int[<], 1, 0
35116, int[<], 1, 2
36140, int[+], 1, 1
37164, int[<], 1, 2
38188, int[<], 1, 1
40236, lambda-41, 1, 2
41260, int[>], 1, 0
42284, int[<], 1, 3
43308, lambda-41, 1, 4
44332, lambda-41, 1, 4
45356, int[<], 1, 0
46380, int[<], 1, 1
47404, int[>], 1, 0
48428, int[>=], 1, 1
49452, int[<], 1, 1
1323, int[&], 1, 4
299, int[<], 1, 1
2347, lambda-41, 1, 4
3371, lambda-41, 1, 4
4395, int[>], 1, 1
5419, int[<], 1, 1
6443, int[<], 1, 1
7467, lambda-41, 1, 1
9515, int[>], 1, 1
10539, int[+], 1, 1
13611, int[<], 1, 4
14635, int[>], 1, 0
15659, int[<], 1, 1
16683, int[<], 1, 4
17707, int[+], 1, 1
18731, int[<], 1, 2
19755, int[+], 1, 1
20779, int[+], 1, 0
21803, int[>], 1, 0
22827, int[+], 1, 1
23851, int[<], 1, 4
24875, int[>], 1, 1
25899, int[>], 1, 1
26923, int[>], 1, 1
27947, int[+], 1, 3
28971, int[+], 1, 1
29995, int[+], 1, 0
31019, lambda-41, 1, 4
32043, int[<], 1, 2
33067, int[>], 1, 0
34091, lambda-41, 1, 2
36139, int[<], 1, 2
38187, int[>], 1, 1
39211, lambda-41, 1, 2
40235, int[<], 1, 0
41259, int[+], 1, 1
43307, int[<], 1, 1
44331, int[<], 1, 1
45355, int[>], 1, 1
46379, int[>], 1, 0
47403, int[>=], 1, 1
48427, int[<], 1, 0
49451, int[>], 1, 1
1322, int[+], 1, 1
2346, int[-], 1, 0
3370, int[<], 1, 1
4394, int[>=], 1, 0
5418, int[>], 1, 17
6442, int[>], 1, 0
7466, int[<], 1, 0
8490, lambda-41, 1, 2
9514, int[<], 1, 1
10538, int[<], 1, 2
11562, lambda-41, 1, 1
12586, lambda-41, 1, 3
14634, int[+], 1, 1
15658, int[>], 1, 1
17706, int[<], 1, 4
19754, int[<], 1, 2
20778, int[<], 1, 3
21802, int[+], 1, 1
22826, int[+], 1, 1
24874, int[+], 1, 0
25898, int[<], 1, 2
26922, int[<], 1, 1
27946, int[<], 1, 3
28970, int[<], 1, 4
29994, int[<], 1, 2
33066, int[<], 1, 0
35114, lambda-41, 1, 4
37162, lambda-41, 1, 1
38186, int[neg], 1, 1
39210, int[<], 1, 0
40234, int[>], 1, 1
41258, int[+], 1, 1
42282, lambda-41, 1, 2
43306, int[>], 1, 1
44330, int[>], 1, 0
45354, int[<], 1, 3
46378, int[+], 1, 0
47402, int[>], 1, 1
48426, int[>], 1, 1
49450, int[<], 1, 0
1321, int[*], 1, 1
297, lambda-41, 1, 3
2345, int[%], 1, 1
3369, int[>], 1, 1
4393, int[>], 1, 1
5417, int[<], 1, 1
6441, int[<], 1, 1
7465, int[>], 1, 0
9513, int[>], 1, 0
11561, int[<], 1, 1
13609, lambda-41, 1, 3
14633, int[<], 1, 1
15657, int[+], 1, 1
16681, lambda-41, 1, 4
18729, lambda-41, 1, 3
21801, int[+], 1, 1
22825, int[<], 1, 1
23849, lambda-41, 1, 2
24873, int[<], 1, 2
26921, int[>], 1, 0
31017, lambda-41, 1, 1
32041, lambda-41, 1, 2
33065, int[>], 1, 1
34089, lambda-41, 1, 4
35113, int[<], 1, 1
36137, lambda-41, 1, 3
37161, int[<], 1, 0
38185, int[>=], 1, 1
39209, int[>], 1, 1
40233, int[<], 1, 1
41257, int[<], 1, 4
42281, int[<], 1, 1
43305, int[<], 1, 1
44329, int[<], 1, 0
45353, int[>], 1, 0
46377, int[+], 1, 1
47401, int[+], 1, 0
48425, int[+], 1, 1
49449, int[>], 1, 1
1320, int[%], 1, 1
296, int[<], 1, 1
2344, int[&], 1, 1
3368, int[<], 1, 0
4392, int[+], 1, 1
5416, int[>], 1, 1
6440, int[>], 1, 1
7464, int[<], 1, 1
8488, lambda-41, 1, 2
9512, int[+], 1, 1
10536, lambda-41, 1, 4
11560, int[>], 1, 1
12584, lambda-41, 1, 2
13608, int[<], 1, 1
15656, int[+], 1, 1
16680, int[<], 1, 1
17704, lambda-41, 1, 4
19752, lambda-41, 1, 1
20776, lambda-41, 1, 2
21800, int[<], 1, 2
23848, int[<], 1, 1
25896, lambda-41, 1, 2
26920, int[+], 1, 0
27944, lambda-41, 1, 2
28968, lambda-41, 1, 4
29992, lambda-41, 1, 2
31016, int[<], 1, 1
33064, int[<], 1, 1
34088, int[<], 1, 0
35112, int[>], 1, 1
36136, int[<], 1, 0
37160, int[>], 1, 0
38184, int[<], 1, 0
39208, int[<], 1, 1
40232, int[>], 1, 1
42280, int[>], 1, 0
43304, int[>], 1, 1
44328, int[>], 1, 1
45352, int[+], 1, 1
46376, int[<], 1, 2
47400, int[<], 1, 4
48424, int[+], 1, 1
49448, int[+], 1, 1
1319, int[&], 1, 1
2343, int[+], 1, 1
3367, int[>], 1, 1
4391, int[+], 1, 1
5415, int[+], 1, 1
6439, int[+], 1, 0
7463, int[>], 1, 1
8487, int[>=], 1, 1
9511, int[+], 1, 1
11559, int[<], 1, 0
12583, int[<], 1, 0
13607, int[>], 1, 1
14631, lambda-41, 1, 1
15655, int[<], 1, 3
16679, int[>], 1, 0
17703, int[<], 1, 1
18727, lambda-41, 1, 2
19751, int[<], 1, 1
20775, int[<], 1, 1
22823, lambda-41, 1, 2
23847, int[>], 1, 0
24871, lambda-41, 1, 1
25895, int[<], 1, 1
26919, int[<], 1, 4
29991, int[<], 1, 0
31015, int[>], 1, 1
32039, lambda-41, 1, 2
34087, int[>], 1, 1
35111, int[<], 1, 1
36135, int[>], 1, 0
37159, int[<], 1, 1
38183, int[>], 1, 0
39207, int[>], 1, 0
40231, int[+], 1, 1
41255, lambda-41, 1, 3
42279, int[<], 1, 0
43303, int[+], 1, 3
44327, int[+], 1, 1
45351, int[<], 1, 4
48423, int[<], 1, 2
49447, int[+], 1, 1
1318, int[+], 1, 3
294, lambda-41, 1, 2
2342, int[*], 1, 3
3366, int[+], 1, 6
4390, int[<], 1, 4
5414, int[<], 1, 2
6438, int[+], 1, 1
7462, int[+], 1, 1
8486, int[>], 1, 1
9510, int[<], 1, 2
10534, lambda-41, 1, 1
11558, int[>], 1, 1
12582, int[>], 1, 0
13606, int[<], 1, 0
14630, int[<], 1, 1
16678, int[<], 1, 1
17702, int[>], 1, 1
18726, int[neg], 1, 1
19750, int[>], 1, 0
20774, int[>], 1, 1
21798, lambda-41, 1, 3
22822, int[<], 1, 4
23846, int[<], 1, 1
24870, int[<], 1, 1
25894, int[>], 1, 0
27942, lambda-41, 1, 2
28966, lambda-41, 1, 1
29990, int[>], 1, 1
31014, int[neg], 1, 0
32038, int[neg], 1, 1
33062, lambda-41, 1, 3
34086, int[>=], 1, 1
35110, int[>], 1, 0
36134, int[<], 1, 1
37158, int[>], 1, 1
38182, int[+], 1, 1
39206, int[+], 1, 1
40230, int[<], 1, 2
42278, int[>], 1, 0
43302, int[+], 1, 1
44326, int[+], 1, 0
46374, lambda-41, 1, 2
47398, lambda-41, 1, 3
49446, int[<], 1, 1
1317, int[*], 1, 1
293, int[<], 1, 1
2341, int[-], 1, 1
3365, int[+], 1, 2
6437, int[<], 1, 2
7461, int[+], 1, 1
8485, int[<], 1, 1
10533, int[>=], 1, 1
11557, int[+], 1, 1
12581, int[neg], 1, 1
13605, int[>], 1, 1
14629, int[>], 1, 1
15653, lambda-41, 1, 2
16677, int[>], 1, 0
17701, int[<], 1, 1
18725, int[>=], 1, 1
19749, int[<], 1, 1
20773, int[<], 1, 0
21797, int[<], 1, 0
23845, int[>], 1, 0
24869, int[>], 1, 1
25893, int[<], 1, 1
26917, lambda-41, 1, 1
27941, int[<], 1, 1
28965, int[neg], 1, 1
29989, int[<], 1, 1
31013, int[>=], 1, 1
32037, int[>=], 1, 1
34085, int[>], 1, 1
35109, int[+], 1, 3
36133, int[>], 1, 1
37157, int[+], 1, 1
38181, int[+], 1, 1
39205, int[+], 1, 1
41253, lambda-41, 1, 1
42277, int[+], 1, 1
43301, int[<], 1, 2
44325, int[<], 1, 2
45349, lambda-41, 1, 3
46373, int[<], 1, 1
47397, int[<], 1, 1
48421, lambda-41, 1, 1
1316, Ball[init-values], 1, 134
2340, int[%], 1, 1
3364, Ball[bounce], 50, 2008
4388, lambda-41, 1, 4
5412, lambda-41, 1, 1
7460, int[<], 1, 5
8484, int[>], 1, 0
9508, lambda-41, 1, 1
10532, int[>], 1, 1
11556, int[+], 1, 0
12580, int[>=], 1, 0
13604, int[+], 1, 0
14628, int[<], 1, 0
15652, int[<], 1, 1
16676, int[+], 1, 1
17700, int[>], 1, 1
18724, int[<], 1, 1
19748, int[>], 1, 1
20772, int[>], 1, 1
21796, int[>], 1, 1
22820, lambda-41, 1, 1
23844, int[+], 1, 1
24868, int[<], 1, 1
25892, int[>], 1, 1
27940, int[>], 1, 0
28964, int[>=], 1, 1
29988, int[>], 1, 1
31012, int[<], 1, 1
32036, int[<], 1, 1
33060, lambda-41, 1, 2
34084, int[+], 1, 1
35108, int[+], 1, 1
36132, int[+], 1, 1
37156, int[+], 1, 1
38180, int[<], 1, 4
39204, int[<], 1, 3
40228, lambda-41, 1, 2
41252, int[<], 1, 1
42276, int[<], 1, 4
45348, int[<], 1, 0
46372, int[>], 1, 0
47396, int[>], 1, 1
48420, int[<], 1, 1
49444, lambda-41, 1, 1
1315, int[<], 1, 1
291, lambda-41, 1, 2
2339, int[&], 1, 1
3363, int[<], 1, 4
4387, int[<], 1, 1
6435, lambda-41, 1, 2
8483, int[+], 1, 1
9507, int[<], 1, 0
10531, int[<], 1, 1
11555, int[<], 1, 1
12579, int[<], 1, 1
13603, int[<], 1, 2
14627, int[>], 1, 1
15651, int[>], 1, 1
16675, int[+], 1, 0
17699, int[+], 1, 1
18723, int[>], 1, 1
19747, int[+], 1, 0
20771, int[+], 1, 0
21795, int[<], 1, 1
22819, int[<], 1, 0
23843, int[+], 1, 1
24867, int[>], 1, 1
25891, int[+], 1, 1
26915, lambda-41, 1, 4
27939, int[>=], 1, 1
28963, int[<], 1, 0
29987, int[+], 1, 1
31011, int[>], 1, 0
32035, int[>], 1, 1
33059, int[neg], 1, 0
34083, int[+], 1, 1
35107, int[<], 1, 2
36131, int[+], 1, 1
37155, int[<], 1, 4
40227, int[<], 1, 0
41251, int[>], 1, 1
43299, lambda-41, 1, 1
44323, lambda-41, 1, 2
45347, int[>], 1, 0
46371, int[<], 1, 0
47395, int[<], 1, 0
48419, int[>], 1, 1
290, int[<], 1, 2
2338, int[+], 1, 1
4386, int[>], 1, 1
5410, lambda-41, 1, 4
6434, int[<], 1, 1
7458, lambda-41, 1, 1
8482, int[+], 1, 1
9506, int[>], 1, 1
10530, int[>], 1, 1
12578, int[>], 1, 1
14626, int[+], 1, 1
15650, int[<], 1, 0
16674, int[<], 1, 2
17698, int[<], 1, 2
18722, int[>=], 1, 1
19746, int[+], 1, 1
20770, int[+], 1, 1
21794, int[>], 1, 0
22818, int[>], 1, 1
23842, int[<], 1, 2
24866, int[+], 1, 0
25890, int[<], 1, 2
26914, int[<], 1, 1
27938, int[>], 1, 0
28962, int[>], 1, 1
29986, int[+], 1, 1
31010, int[+], 1, 1
32034, int[>=], 1, 1
33058, int[>=], 1, 0
34082, int[<], 1, 2
36130, int[<], 1, 1
38178, lambda-41, 1, 4
39202, lambda-41, 1, 1
40226, int[>], 1, 0
41250, int[neg], 1, 1
42274, lambda-41, 1, 4
44322, int[<], 1, 1
45346, int[<], 1, 1
46370, int[>], 1, 1
47394, int[>], 1, 1
48418, int[<], 1, 0
49442, lambda-41, 1, 1
50466, int[=], 1, 2
1313, lambda-41, 1, 2
2337, int[*], 1, 3
3361, lambda-41, 1, 4
4385, int[<], 1, 1
5409, int[<], 1, 1
6433, int[>], 1, 1
7457, int[<], 1, 1
8481, int[<], 1, 1
9505, int[<], 1, 1
10529, int[+], 1, 1
11553, lambda-41, 1, 4
12577, int[+], 1, 1
13601, lambda-41, 1, 1
14625, int[+], 1, 1
15649, int[>], 1, 1
18721, int[>], 1, 0
19745, int[<], 1, 4
20769, int[<], 1, 2
21793, int[+], 1, 1
22817, int[<], 1, 0
24865, int[+], 1, 0
26913, int[>], 1, 1
27937, int[+], 1, 1
28961, int[<], 1, 1
29985, int[<], 1, 4
31009, int[+], 1, 1
32033, int[>], 1, 0
33057, int[<], 1, 0
35105, lambda-41, 1, 2
37153, lambda-41, 1, 1
40225, int[<], 1, 1
41249, int[>=], 1, 1
43297, lambda-41, 1, 1
44321, int[>], 1, 1
45345, int[>], 1, 1
46369, int[<], 1, 1
47393, int[<], 1, 2
48417, int[>], 1, 0
49441, int[neg], 1, 1
50465, Bounce[verify_result], 1, 12
1312, int[-], 1, 1
288, lambda-41, 1, 3
2336, int[%], 1, 1
3360, int[<], 1, 1
4384, int[>], 1, 1
5408, int[>], 1, 1
6432, int[<], 1, 0
7456, int[>], 1, 1
9504, int[>], 1, 1
10528, int[+], 1, 0
12576, int[<], 1, 2
13600, int[<], 1, 1
14624, int[<], 1, 4
15648, int[+], 1, 1
16672, lambda-41, 1, 2
17696, lambda-41, 1, 4
18720, int[+], 1, 1
21792, int[+], 1, 1
22816, int[>], 1, 1
23840, lambda-41, 1, 4
24864, int[<], 1, 4
25888, lambda-41, 1, 2
26912, int[>=], 1, 0
27936, int[<], 1, 1
28960, int[>], 1, 1
31008, int[<], 1, 2
32032, int[+], 1, 0
33056, int[>], 1, 1
34080, lambda-41, 1, 2
35104, int[<], 1, 1
36128, lambda-41, 1, 1
38176, lambda-41, 1, 2
39200, lambda-41, 1, 4
40224, int[>], 1, 1
41248, int[<], 1, 1
42272, lambda-41, 1, 1
43296, int[>=], 1, 1
44320, int[<], 1, 0
45344, int[+], 1, 1
48416, int[+], 1, 1
49440, int[>=], 1, 0
50464, int[<], 1, 0
1311, int[%], 1, 1
287, int[<], 1, 2
2335, int[&], 1, 1
3359, int[>], 1, 0
4383, int[<], 1, 2
5407, int[neg], 1, 1
6431, int[>], 1, 0
7455, int[<], 1, 1
8479, lambda-41, 1, 4
9503, int[+], 1, 0
10527, int[<], 1, 4
11551, lambda-41, 1, 1
13599, int[>], 1, 1
15647, int[+], 1, 1
16671, int[<], 1, 0
18719, int[+], 1, 1
19743, lambda-41, 1, 3
20767, lambda-41, 1, 3
21791, int[<], 1, 2
22815, int[+], 1, 1
23839, int[<], 1, 0
25887, int[<], 1, 1
26911, int[>], 1, 0
28959, int[+], 1, 3
29983, lambda-41, 1, 1
32031, int[+], 1, 1
33055, int[<], 1, 1
34079, int[<], 1, 1
35103, int[>], 1, 1
36127, int[<], 1, 0
37151, lambda-41, 1, 3
38175, int[neg], 1, 1
39199, int[<], 1, 0
40223, int[+], 1, 0
41247, int[>], 1, 1
42271, int[neg], 1, 1
43295, int[>], 1, 1
44319, int[>], 1, 0
45343, int[+], 1, 0
46367, lambda-41, 1, 1
47391, lambda-41, 1, 3
48415, int[<], 1, 1
49439, int[<], 1, 1
1310, int[&], 1, 3
2334, int[+], 1, 0
3358, int[<], 1, 0
5406, int[>=], 1, 1
6430, int[+], 1, 3
7454, int[>], 1, 1
9502, int[<], 1, 5
11550, int[<], 1, 1
12574, lambda-41, 1, 1
13598, int[<], 1, 1
14622, lambda-41, 1, 4
15646, int[<], 1, 2
16670, int[>], 1, 1
17694, lambda-41, 1, 1
18718, int[<], 1, 4
19742, int[<], 1, 0
20766, int[<], 1, 1
22814, int[+], 1, 0
23838, int[>], 1, 1
24862, lambda-41, 1, 2
25886, int[>], 1, 1
26910, int[+], 1, 1
27934, lambda-41, 1, 2
28958, int[+], 1, 1
31006, lambda-41, 1, 1
32030, int[<], 1, 1
33054, int[>], 1, 1
34078, int[>], 1, 0
35102, int[<], 1, 1
36126, int[>], 1, 0
37150, int[>=], 1, 0
38174, int[>=], 1, 1
39198, int[>], 1, 1
40222, int[<], 1, 4
41246, int[+], 1, 1
42270, int[>=], 1, 0
43294, int[<], 1, 3
44318, int[+], 1, 1
45342, int[<], 1, 2
46366, int[<], 1, 1
47390, int[<], 1, 0
49438, int[>], 1, 1
50462, lambda-41, 1, 2
1309, int[+], 1, 0
285, lambda-41, 1, 2
2333, int[*], 1, 1
3357, int[>], 1, 1
4381, lambda-41, 1, 4
5405, int[<], 1, 0
6429, int[<], 1, 4
7453, int[+], 1, 1
8477, lambda-41, 1, 2
10525, lambda-41, 1, 3
11549, int[>], 1, 1
13597, int[>], 1, 1
14621, int[<], 1, 1
16669, int[<], 1, 0
17693, int[>=], 1, 0
19741, int[>], 1, 3
20765, int[>], 1, 0
21789, lambda-41, 1, 1
22813, int[<], 1, 4
23837, int[<], 1, 0
24861, int[<], 1, 1
25885, int[<], 1, 0
26909, int[+], 1, 1
27933, int[<], 1, 1
28957, int[<], 1, 1
29981, lambda-41, 1, 5
31005, int[<], 1, 1
33053, int[+], 1, 1
34077, int[<], 1, 1
35101, int[>], 1, 1
36125, int[<], 1, 0
37149, int[>], 1, 0
38173, int[<], 1, 1
39197, int[>=], 1, 1
41245, int[+], 1, 0
42269, int[<], 1, 0
43293, int[>], 1, 1
44317, int[+], 1, 1
46365, int[>], 1, 0
47389, int[>], 1, 0
48413, lambda-41, 1, 1
49437, int[<], 1, 1
50461, int[<], 1, 4
1308, int[*], 1, 1
284, int[<], 1, 1
2332, int[%], 1, 1
3356, int[+], 1, 1
5404, int[>], 1, 0
7452, int[<], 1, 4
8476, int[<], 1, 0
9500, lambda-41, 1, 1
10524, int[<], 1, 1
11548, int[neg], 1, 1
12572, lambda-41, 1, 1
13596, int[+], 1, 0
14620, int[>], 1, 0
15644, lambda-41, 1, 4
16668, int[>], 1, 0
17692, int[>], 1, 1
18716, lambda-41, 1, 2
19740, int[<], 1, 1
20764, int[<], 1, 1
21788, int[<], 1, 0
23836, int[>], 1, 1
24860, int[>], 1, 1
25884, int[>], 1, 1
26908, int[<], 1, 1
27932, int[>], 1, 1
29980, int[<], 1, 1
31004, int[>], 1, 1
32028, lambda-41, 1, 2
33052, int[+], 1, 1
34076, int[>], 1, 0
35100, int[+], 1, 1
36124, int[>], 1, 0
37148, int[<], 1, 1
38172, int[>], 1, 1
39196, int[>], 1, 1
40220, lambda-41, 1, 1
41244, int[<], 1, 2
42268, int[>], 1, 1
43292, int[+], 1, 0
44316, int[<], 1, 3
45340, lambda-41, 1, 2
46364, int[<], 1, 1
47388, int[<], 1, 0
48412, int[<], 1, 1
49436, int[>], 1, 0
1307, int[-], 1, 1
2331, int[&], 1, 1
3355, int[+], 1, 2
4379, lambda-41, 1, 2
5403, int[+], 1, 1
6427, lambda-41, 1, 1
8475, int[>], 1, 0
9499, int[<], 1, 0
10523, int[>], 1, 1
11547, int[>=], 1, 0
12571, int[<], 1, 1
13595, int[<], 1, 2
14619, int[<], 1, 1
15643, int[<], 1, 1
16667, int[+], 1, 0
17691, int[<], 1, 1
19739, int[>], 1, 0
20763, int[>], 1, 1
21787, int[>], 1, 1
22811, lambda-41, 1, 3
23835, int[+], 1, 1
24859, int[<], 1, 1
25883, int[+], 1, 1
27931, int[<], 1, 0
28955, lambda-41, 1, 2
29979, int[>], 1, 0
31003, int[<], 1, 1
32027, int[<], 1, 1
33051, int[<], 1, 2
34075, int[+], 1, 0
35099, int[<], 1, 2
36123, int[+], 1, 0
37147, int[>], 1, 1
38171, int[<], 1, 1
39195, int[+], 1, 1
42267, int[<], 1, 1
43291, int[+], 1, 1
45339, int[<], 1, 1
46363, int[>], 1, 1
47387, int[>], 1, 1
48411, int[>], 1, 1
49435, int[+], 1, 1
50459, lambda-41, 1, 3
1306, int[%], 1, 1
282, lambda-41, 1, 3
2330, int[+], 1, 1
3354, Ball[bounce], 50, 2243
4378, int[>=], 1, 0
5402, int[+], 1, 1
7450, lambda-41, 1, 1
8474, int[>=], 1, 0
9498, int[>], 1, 1
10522, int[<], 1, 1
11546, int[<], 1, 1
12570, int[>], 1, 1
14618, int[>], 1, 1
15642, int[>], 1, 1
16666, int[+], 1, 1
17690, int[>], 1, 1
18714, lambda-41, 1, 3
19738, int[+], 1, 1
20762, int[+], 1, 1
21786, int[<], 1, 0
23834, int[+], 1, 0
24858, int[>], 1, 1
25882, int[+], 1, 3
26906, lambda-41, 1, 2
27930, int[>], 1, 1
28954, int[<], 1, 0
29978, int[>=], 1, 1
31002, int[>], 1, 1
32026, int[>], 1, 1
34074, int[+], 1, 0
36122, int[+], 1, 1
37146, int[+], 1, 1
38170, int[>], 1, 0
39194, int[+], 1, 1
40218, lambda-41, 1, 4
41242, lambda-41, 1, 2
42266, int[>], 1, 0
43290, int[<], 1, 2
44314, lambda-41, 1, 2
45338, int[>], 1, 1
46362, int[+], 1, 1
47386, int[+], 1, 1
48410, int[<], 1, 0
49434, int[+], 1, 1
50458, int[<], 1, 1
1305, int[&], 1, 4
281, int[<], 1, 2
2329, int[*], 1, 0
3353, int[<], 1, 4
4377, int[>], 1, 0
5401, int[<], 1, 1
6425, lambda-41, 1, 1
7449, int[<], 1, 1
8473, int[>], 1, 1
9497, int[<], 1, 3
10521, int[>], 1, 1
11545, int[>], 1, 0
12569, int[neg], 1, 0
13593, lambda-41, 1, 1
14617, int[+], 1, 0
15641, int[<], 1, 0
16665, int[<], 1, 2
17689, int[+], 1, 1
18713, int[>=], 1, 1
19737, int[+], 1, 1
20761, int[<], 1, 2
21785, int[>], 1, 1
22809, lambda-41, 1, 1
23833, int[<], 1, 2
24857, int[+], 1, 1
25881, int[<], 1, 4
26905, int[<], 1, 0
27929, int[+], 1, 1
28953, int[>], 1, 0
29977, int[>], 1, 1
31001, int[+], 1, 1
32025, int[<], 1, 1
33049, lambda-41, 1, 2
34073, int[<], 1, 4
35097, lambda-41, 1, 1
36121, int[<], 1, 4
37145, int[<], 1, 1
38169, int[+], 1, 0
39193, int[<], 1, 1
40217, int[<], 1, 0
41241, int[<], 1, 1
42265, int[+], 1, 3
45337, int[<], 1, 0
46361, int[+], 1, 1
47385, int[<], 1, 1
48409, int[>], 1, 0
49433, int[<], 1, 3
50457, int[>], 1, 0
1304, int[+], 1, 1
2328, Ball[init-values], 1, 127
4376, int[<], 1, 1
6424, int[>=], 1, 1
7448, int[>], 1, 0
8472, int[+], 1, 1
9496, int[>], 1, 1
10520, int[+], 1, 0
11544, int[+], 1, 0
12568, int[>=], 1, 0
